법령일련번호,법령명,법령구분,소관부처,시행일자
280877,외국인관광객 등에 대한 부가가치세 및 개별소비세 특례규정,대통령령,재정경제부,20260102
276857,외국인근로자의 고용 등에 관한 법률,법률,고용노동부,20251001
244037,외국인근로자의 고용 등에 관한 법률 시행령,대통령령,고용노동부,20230203
276565,외국인투자 촉진법,법률,산업통상부,20260102
278759,외국인투자 촉진법 시행규칙,산업통상부령,산업통상부,20251001
284815,외국인투자 촉진법 시행령,대통령령,산업통상부,20260324
276137,외국환거래법,법률,재정경제부,20260102
284817,외국환거래법 시행령,대통령령,재정경제부,20260324
283935,외무공무원법,법률,외교부,20260310
279195,외무공무원임용령,대통령령,외교부,20260201
214493,외식산업 진흥법,법률,농림축산식품부,20210219
277013,용산공원 조성 특별법,법률,국토교통부,20260102
276235,우정사업 운영에 관한 특례법,법률,과학기술정보통신부,20260102
280945,우정사업 운영에 관한 특례법 시행령,대통령령,과학기술정보통신부,20260102
283513,우정사업본부 직제,대통령령,과학기술정보통신부,행정안전부,20260219
271241,우주개발 진흥법,법률,우주항공청,20251128
259391,우주손해배상법,법률,우주항공청,20240527
277161,우주항공청의 설치 및 운영에 관한 특별법,법률,우주항공청,20260102
258517,우체국보험특별회계법,법률,과학기술정보통신부,20240710
239215,우체국보험특별회계법 시행규칙,과학기술정보통신부령,과학기술정보통신부,20220104
227719,우체국보험특별회계법 시행령,대통령령,과학기술정보통신부,20210105
195440,우체국어음교환소참가규정,대통령령,과학기술정보통신부,20170726
265787,우체국예금ㆍ보험에 관한 법률,법률,과학기술정보통신부,20241025
282221,우체국예금ㆍ보험에 관한 법률 시행규칙,과학기술정보통신부령,과학기술정보통신부,20260101
266033,우체국예금ㆍ보험에 관한 법률 시행령,대통령령,과학기술정보통신부,20241025
195378,우체국창구업무의 위탁에 관한 법률,법률,과학기술정보통신부,20170726
218907,우편대체법,법률,과학기술정보통신부,20201210
285143,우편법,법률,과학기술정보통신부,20260331
273389,우편법 시행규칙,과학기술정보통신부령,과학기술정보통신부,20260401
272793,우편법 시행령,대통령령,과학기술정보통신부,20250715
212091,우편환법,법률,과학기술정보통신부,20191210
276015,운항시각 조정ㆍ배분 등에 관한 규칙,국토교통부령,국토교통부,20250929
258725,울릉도ㆍ흑산도 등 국토외곽 먼섬 지원 특별법,법률,행정안전부,20250117
276239,울산과학기술원법,법률,과학기술정보통신부,20260102
278231,울산과학기술원법 시행령,대통령령,과학기술정보통신부,20251001
259931,원양산업발전법,법률,해양수산부,20250807
266147,원양산업발전법 시행규칙,해양수산부령,해양수산부,20241025
231863,원자력 손해배상법,법률,원자력안전위원회,20211021
276237,원자력 진흥법,법률,과학기술정보통신부,20251001
225213,원자력 진흥법 시행령,대통령령,과학기술정보통신부,20210101
218845,원자력손해배상 보상계약에 관한 법률,법률,원자력안전위원회,20200609
268613,원자력시설 등의 방호 및 방사능 방재 대책법,법률,원자력안전위원회,20260101
268625,원자력안전법,법률,원자력안전위원회,20260101
282129,원자력안전법 시행규칙,총리령,원자력안전위원회,20260101
280515,원자력안전법 시행령,대통령령,원자력안전위원회,20260101
265971,원자력안전위원회의 설치 및 운영에 관한 법률,법률,원자력안전위원회,20251023
276567,원전비리 방지를 위한 원자력발전사업자등의 관리ㆍ감독에 관한 법률,법률,기후에너지환경부,20260102
255883,위기 임신 및 보호출산 지원과 아동 보호에 관한 특별법,법률,보건복지부,20240719
271111,위기 임신 및 보호출산 지원과 아동 보호에 관한 특별법 시행규칙,보건복지부령,보건복지부,20250719
263169,위기 임신 및 보호출산 지원과 아동 보호에 관한 특별법 시행령,대통령령,보건복지부,20240719
279749,위생용품 관리법,법률,식품의약품안전처,20251111
277359,위치정보의 보호 및 이용 등에 관한 법률,법률,방송미디어통신위원회,20251001
240831,위험물 선박운송 및 저장규칙,해양수산부령,해양수산부,20220518
259933,위험물안전관리법,법률,소방청,20250807
262765,위험물안전관리법 시행규칙,행정안전부령,소방청,20250521
273077,위험물안전관리법 시행령,대통령령,소방청,20250807
261947,위험물철도운송규칙,국토교통부령,국토교통부,20240419
276775,유기성 폐자원을 활용한 바이오가스의 생산 및 이용 촉진법,법률,기후에너지환경부,20251001
276183,유네스코 활동에 관한 법률,법률,교육부,20251001
253999,유료도로법,법률,국토교통부,20240217
277081,유류오염손해배상 보장법,법률,해양수산부,20251001
260861,유사수신행위의 규제에 관한 법률,법률,금융위원회,20240528
206625,유사수신행위의 규제에 관한 법률 시행령,대통령령,금융위원회,20190108
248145,유선 및 도선 사업법,법률,행정안전부,20240215
270121,유선 및 도선 사업법 시행령,대통령령,행정안전부,20260326
149564,유실물법,법률,경찰청,법무부,20140107
279629,유아교육법,법률,교육부,20260212
285451,유아교육법 시행령,대통령령,교육부,20260414
272783,유어장의 지정 및 관리에 관한 규칙,해양수산부령,해양수산부,20260109
276569,유전자변형생물체의 국가간 이동 등에 관한 법률,법률,산업통상부,20251001
276777,유전자원의 접근ㆍ이용 및 이익 공유에 관한 법률,법률,기후에너지환경부,20251001
283979,유통산업발전법,법률,산업통상부,20260310
280595,유통산업발전법 시행령,대통령령,산업통상부,20251223
266853,유한책임신탁등기규칙,대법원규칙,대법원,20250131
285435,유해ㆍ위험작업의 취업 제한에 관한 규칙,고용노동부령,고용노동부,20260407
245999,육군3사관학교 설치법,법률,국방부,20230614
197282,육군부사관학교령,대통령령,국방부,20170905
273921,윤석열 전 대통령 등에 의한 내란ㆍ외환 행위의 진상규명을 위한 특별검사 임명 등에 관한 법률,법률,법무부,20251027
283039,윤석열ㆍ김건희에 의한 내란ㆍ외환 및 국정농단 행위의 진상규명을 위한 특별검사 임명 등에 관한 법률,법률,법무부,20260127
248929,은행법,법률,금융위원회,20230922
284823,은행법 시행령,대통령령,금융위원회,20260324
270191,음악산업진흥에 관한 법률,법률,문화체육관광부,20250626
285275,응급의료에 관한 법률,법률,보건복지부,20260407
283863,응급의료에 관한 법률 시행규칙,보건복지부령,보건복지부,20260304
282889,응급의료에 관한 법률 시행령,대통령령,보건복지부,20260131
276675,의료 해외진출 및 외국인환자 유치 지원에 관한 법률,법률,보건복지부,20251001
265469,의료ㆍ요양 등 지역 돌봄의 통합지원에 관한 법률,법률,보건복지부,20260327
252715,의료급여법,법률,보건복지부,20250719
283865,의료급여법 시행규칙,보건복지부령,보건복지부,20260304
280521,의료급여법 시행령,대통령령,보건복지부,20260101
268885,의료기기법,법률,보건복지부,식품의약품안전처,20250801
279365,의료기기법 시행규칙,총리령,식품의약품안전처,20251031
272851,의료기기법 시행령,대통령령,보건복지부,식품의약품안전처,20250801
276677,의료기기산업 육성 및 혁신의료기기 지원법,법률,보건복지부,식품의약품안전처,20251001
217901,의료기기산업 육성 및 혁신의료기기 지원법 시행규칙,보건복지부령,보건복지부,20200504
281161,의료기기산업 육성 및 혁신의료기기 지원법 시행령,대통령령,보건복지부,식품의약품안전처,20260102
255811,의료기사 등에 관한 법률,법률,보건복지부,20241101
246305,의료기사 등에 관한 법률 시행령,대통령령,보건복지부,20221220
283869,의료법 시행규칙,보건복지부령,보건복지부,질병관리청,20260304
283151,의료법 시행령,대통령령,보건복지부,질병관리청,20260210
265473,의료사고 피해구제 및 의료분쟁 조정 등에 관한 법률,법률,보건복지부,20250621
272545,의료유사업자에 관한 규칙,보건복지부령,보건복지부,20250621
230431,의무경찰대 설치 및 운영에 관한 법률,법률,경찰청,20210323
281729,의무경찰대 설치 및 운영에 관한 법률 시행령,대통령령,경찰청,20260102
193447,의무소방대설치법,법률,소방청,20171019
264925,의무소방대설치법 시행령,대통령령,소방청,20240814
276679,의사상자 등 예우 및 지원에 관한 법률,법률,보건복지부,20251001
281595,의사상자 등 예우 및 지원에 관한 법률 시행령,대통령령,보건복지부,20260102
284019,의약품 등의 안전에 관한 규칙,총리령,식품의약품안전처,20260305
236195,의약품 등의 제조업 및 수입자의 시설기준령,대통령령,식품의약품안전처,20211019
257929,의약품 등의 제조업 및 수입자의 시설기준령 시행규칙,총리령,식품의약품안전처,20231229
273369,의용소방대 설치 및 운영에 관한 법률,법률,소방청,20250814
276573,이러닝(전자학습)산업 발전 및 이러닝 활용 촉진에 관한 법률,법률,산업통상부,20251001
251461,이북5도 등에 관한 특별조치법,법률,행정안전부,20230611
265881,이스포츠(전자스포츠) 진흥에 관한 법률,법률,문화체육관광부,20250423
268667,이자제한법,법률,법무부,20250722
230727,이자제한법 제2조제1항의 최고이자율에 관한 규정,대통령령,법무부,20210707
231795,이중상환청구권부 채권 발행에 관한 법률,법률,금융위원회,20210721
188047,인감증명법,법률,행정안전부,20171203
266801,인감증명법 시행령,대통령령,행정안전부,20241227
276779,인공조명에 의한 빛공해 방지법,법률,기후에너지환경부,20251001
282791,인공지능 발전과 신뢰 기반 조성 등에 관한 기본법,법률,과학기술정보통신부,20260122
271263,인구감소지역 지원 특별법,법률,행정안전부,20251128
